SERIALNO,hhnum,PUMA,REGION,NP,NW,HHINCADJ,WGTP,HTYPE
2014000614160,22170,01318,1,4,1,81943.288,23,SF
2014000614522,22171,01318,1,4,2,71386.8185,75,SF
2014000614711,22172,01301,1,1,0,27175.07,15,MF
2014000614719,22173,00600,1,2,0,64091.3574,35,SF
2014000614747,22174,00500,1,2,2,80480.015,3,SF
2014000614836,22175,00100,1,2,0,20694.861,5,MH
2014000615200,22176,00100,1,6,1,10242.911,30,MF
2014000615209,22177,00600,1,6,2,342405.882,18,MH
2014000615309,22178,00400,1,1,0,25084.68,23,SF
2014000615624,22179,01301,1,1,1,52259.75,29,SF
2014000615636,22180,00705,1,4,4,110790.67,6,MH
2014000615703,22181,01303,1,2,2,72118.455,21,SF
2014000615751,22182,00400,1,3,1,39299.332,34,SF
2014000615837,22183,00800,1,2,0,32819.123,20,SF
2014000616127,22184,01323,1,1,1,1254.234,13,SF
2014000616327,22185,01200,1,2,1,77762.508,5,SF
2014000616433,22186,00800,1,2,0,7420.8845,11,SF
2014000616546,22187,01200,1,4,0,47660.892,2,MH
2014000616570,22188,00500,1,3,1,56231.491,14,SF
2014000616830,22189,01303,1,2,2,122287.815,25,SF
2014000616895,22190,01317,1,1,1,51005.516,26,SF
2014000616919,22191,00705,1,1,1,52259.75,16,SF
2014000617174,22192,00703,1,2,2,41494.2415,16,SF
2014000617287,22193,01103,1,2,1,15155.3275,26,MF
2014000617348,22194,01319,1,2,0,173073.84005,23,SF
2014000617361,22195,00901,1,2,2,150508.08,24,SF
2014000617433,22196,00300,1,1,0,11497.145,12,SF
2014000617450,22197,00100,1,5,2,41598.761,5,SF
2014000617572,22198,01301,1,3,3,65011.129,35,DUP
2014000617815,22199,01103,1,3,0,18918.0295,43,MF
2014000617984,22200,00600,1,2,0,17350.237,20,MF
2014000618048,22201,01200,1,6,2,80480.015,4,SF
2014000618121,22202,00600,1,2,1,25084.68,5,MH
2014000618248,22203,01314,1,2,2,430745.7634,31,MF
2014000618308,22204,01305,1,4,2,104519.5,12,SF
2014000618882,22205,00400,1,4,2,34282.396,76,MF
2014000618973,22206,00902,1,1,1,16723.12,18,SF
2014000619108,22207,01305,1,2,0,38463.176,20,SF
2014000619232,22208,00901,1,1,1,83615.6,20,SF
2014000619283,22209,00500,1,1,0,33237.201,6,SF
2014000619309,22210,00600,1,1,0,12960.418,13,DUP
2014000619336,22211,00800,1,2,0,43062.034,26,SF
2014000619564,22212,00901,1,9,3,75254.04,23,SF
2014000619795,22213,01323,1,4,2,199674.0528,16,SF
2014000619871,22214,01105,1,1,1,26129.875,89,MF
2014000619875,22215,01303,1,1,0,76508.274,21,SF
2014000619882,22216,01324,1,4,2,152598.47,24,SF
2014000620073,22217,01318,1,1,0,17141.198,28,MF
2014000620171,22218,01301,1,3,2,28011.226,15,SF
2014000620373,22219,01321,1,5,1,419959.351,13,SF
2014000620382,22220,01318,1,2,2,47033.775,20,SF
2014000620698,22221,00902,1,2,1,15050.808,10,MF
2014000620935,22222,01319,1,2,2,52677.828,68,MF
2014000620952,22223,01302,1,1,0,20276.783,20,MF
2014000620967,22224,00902,1,1,0,53304.945,39,SF
2014000621063,22225,00200,1,3,0,8361.56,9,SF
2014000621075,22226,01318,1,3,0,1463.273,15,MH
2014000621108,22227,01303,1,1,0,37940.5785,13,SF
2014000621175,22228,01105,1,1,0,15886.964,25,MF
2014000621513,22229,01105,1,2,0,40762.605,26,SF
2014000621777,22230,00100,1,2,2,56440.53,11,MH
2014000621811,22231,00200,1,1,1,8152.521,2,SF
2014000621828,22232,00500,1,1,1,7316.365,16,SF
2014000621866,22233,01305,1,4,2,190225.49,16,SF
2014000621937,22234,00200,1,2,0,0,10,SF
2014000621942,22235,00500,1,2,2,108700.28,8,SF
2014000621943,22236,01302,1,1,1,20799.3805,13,SF
2014000621963,22237,00600,1,4,1,60621.31,14,SF
2014000622172,22238,01320,1,3,3,141623.9225,17,MF
2014000622285,22239,01200,1,1,1,47033.775,28,SF
2014000622312,22240,00500,1,2,1,51423.594,27,SF
2014000622350,22241,01318,1,2,2,81838.7685,20,SF
2014000622383,22242,00300,1,1,0,55395.335,11,SF
2014000622542,22243,01316,1,3,2,175174.682,48,SF
2014000622592,22244,00300,1,2,0,23955.8694,8,SF
2014000622647,22245,00100,1,2,2,63756.895,11,SF
2014000622730,22246,01301,1,2,1,89050.614,30,SF
2014000622802,22247,00500,1,2,0,16514.081,13,MH
2014000622871,22248,00705,1,1,0,18813.51,13,SF
2014000622915,22249,01320,1,2,2,143191.715,22,SF
2014000623038,22250,00100,1,2,1,87691.8605,4,SF
2014000623072,22251,00500,1,2,0,5664.9569,13,MH
2014000623278,22252,01320,1,4,1,179773.54,29,SF
2014000623353,22253,00800,1,1,0,47451.853,16,SF
2014000623400,22254,01317,1,3,2,62920.739,21,SF
2014000623511,22255,01321,1,4,2,209039,17,SF
2014000623568,22256,01314,1,2,0,63965.934,11,SF
2014000623592,22257,01305,1,1,1,85601.4705,12,MF
2014000623816,22258,00902,1,3,2,166186.005,11,SF
2014000623841,22259,01200,1,1,0,11810.7035,29,MF
2014000624044,22260,01314,1,2,1,105146.617,15,SF
2014000624176,22261,00100,1,2,0,53932.062,6,SF
2014000624178,22262,00901,1,2,0,18186.393,21,MF
2014000624300,22263,01320,1,3,3,39717.41,56,MF
2014000624638,22264,01302,1,2,0,58321.881,13,SF
2014000624714,22265,01314,1,1,1,40762.605,17,SF
2014000624762,22266,01000,1,1,0,19545.1465,18,MH
2014000624780,22267,01316,1,1,0,13064.9375,14,MF
2014000624943,22268,01318,1,4,2,141958.3849,17,SF
2014000624976,22269,01302,1,1,0,15991.4835,63,MF
2014000625069,22270,01000,1,2,1,24144.0045,21,SF
2014000625205,22271,00902,1,2,1,88946.0945,5,SF
2014000625323,22272,01104,1,1,0,77919.28725,22,SF
2014000625329,22273,01301,1,2,1,48288.009,26,MH
2014000625339,22274,01200,1,3,2,75776.6375,10,SF
2014000625370,22275,00902,1,9,1,88946.0945,17,SF
2014000625439,22276,01200,1,1,0,23621.407,24,SF
2014000625536,22277,00705,1,2,2,132112.648,8,SF
2014000625752,22278,00800,1,1,1,14528.2105,21,MH
2014000626221,22279,00800,1,5,1,24457.563,6,SF
2014000626443,22280,01316,1,2,1,45988.58,24,SF
2014000626538,22281,00703,1,1,1,15259.847,36,SF
2014000626630,22282,00705,1,2,1,78389.625,13,SF
2014000626800,22283,00704,1,4,2,93022.355,16,SF
2014000626803,22284,01314,1,5,3,174756.604,28,SF
2014000626920,22285,01314,1,1,0,44420.7875,13,MF
2014000626969,22286,01317,1,5,2,78389.625,13,SF
2014000627045,22287,00705,1,2,0,68251.2335,5,SF
2014000627170,22288,01303,1,5,4,99084.486,22,SF
2014000627285,22289,01316,1,1,1,30519.694,27,MF
2014000627495,22290,01301,1,5,2,302688.472,14,SF
2014000627642,22291,01322,1,2,1,65638.246,19,SF
2014000627647,22292,00300,1,1,1,39717.41,21,SF
2014000627702,22293,00800,1,1,0,32714.6035,10,MF
2014000627760,22294,01323,1,2,1,53346.7528,13,SF
2014000627795,22295,00705,1,2,2,22785.251,4,SF
2014000627831,22296,01320,1,2,2,19022.549,15,MF
2014000628106,22297,00300,1,1,1,32401.045,3,DUP
2014000628148,22298,01303,1,2,2,40762.605,23,SF
2014000628289,22299,00704,1,2,0,22471.6925,87,MH
2014000628373,22300,00705,1,1,0,52573.3085,23,SF
2014000628407,22301,01303,1,4,2,175592.76,15,SF
2014000628497,22302,00600,1,3,2,136032.12925,19,SF
2014000628526,22303,00703,1,5,2,62711.7,16,SF
2014000628547,22304,00100,1,2,1,105146.617,16,SF
2014000628615,22305,01104,1,3,1,33258.1049,23,SF
2014000628814,22306,01321,1,4,2,241440.045,21,SF
2014000629080,22307,01303,1,2,0,53304.945,57,SF
2014000629104,22308,01316,1,6,1,57172.1665,14,MF
2014000629123,22309,00703,1,3,1,46615.697,13,SF
2014000629154,22310,01200,1,1,0,23934.9655,1,MF
2014000629336,22311,01314,1,2,2,188866.7365,11,SF
2014000629392,22312,01314,1,2,1,33132.6815,42,SF
2014000629522,22313,01105,1,1,1,52468.789,2,SF
2014000629584,22314,00500,1,3,2,42852.995,18,SF
2014000629603,22315,01000,1,4,1,15050.808,13,SF
2014000629665,22316,00800,1,1,0,10451.95,26,DUP
2014000629761,22317,00902,1,2,0,27697.6675,5,MH
2014000629940,22318,00100,1,2,1,36163.747,5,SF
2014000630125,22319,00500,1,5,2,17768.315,15,SF
2014000630147,22320,01104,1,4,2,39926.449,30,SF
2014000630223,22321,01314,1,1,1,128349.946,16,SF
2014000630400,22322,00704,1,3,1,57485.725,28,SF
2014000630420,22323,01316,1,2,0,37417.981,20,MF
2014000630763,22324,01318,1,1,0,44943.385,16,SF
2014000630800,22325,00300,1,2,2,18813.51,8,MH
2014000630873,22326,01314,1,1,1,25084.68,14,MF
2014000630889,22327,00300,1,2,0,22994.29,11,SF
2014000630977,22328,01318,1,3,3,75254.04,13,SF
2014000630994,22329,01200,1,3,2,168673.5691,4,SF
2014000631057,22330,01319,1,3,1,39721.59078,14,SF
2014000631296,22331,01104,1,2,2,45152.424,21,MH
2014000631442,22332,00300,1,1,0,18395.432,24,SF
2014000631642,22333,00500,1,3,1,47974.4505,3,SF
2014000631688,22334,01305,1,2,2,141101.325,21,SF
2014000631693,22335,00703,1,1,1,20903.9,20,MF
2014000631981,22336,00705,1,2,0,95530.823,17,SF
2014000632540,22337,01318,1,2,0,52886.867,13,SF
2014000632593,22338,00400,1,5,2,54036.5815,13,SF
2014000632610,22339,00400,1,2,2,76508.274,30,SF
2014000632676,22340,00200,1,5,2,59680.6345,5,SF
2014000632689,22341,01317,1,5,1,139324.4935,13,SF
2014000633019,22342,00705,1,3,2,79183.9732,9,SF
2014000633054,22343,00100,1,1,0,8779.638,47,SF
2014000633058,22344,00200,1,1,1,58530.92,3,SF
2014000633062,22345,01314,1,2,2,397696.6975,24,SF
2014000633066,22346,01305,1,1,1,36581.825,13,SF
2014000633285,22347,00300,1,4,1,359547.08,3,SF
2014000633288,22348,01302,1,1,1,26129.875,10,MF
2014000633307,22349,00500,1,2,0,59471.5955,3,SF
2014000633376,22350,01303,1,2,2,65011.129,14,MF
2014000633380,22351,01322,1,2,1,91663.6015,20,MF
2014000633383,22352,00500,1,3,1,21949.095,26,MF
2014000633396,22353,01323,1,3,1,91559.082,27,MF
2014000633425,22354,00600,1,2,0,10765.5085,23,SF
2014000633440,22355,01320,1,3,2,87382.48278,28,SF
2014000633507,22356,00901,1,1,0,15050.808,39,MF
2014000633551,22357,01105,1,2,1,54350.14,9,SF
2014000633555,22358,01105,1,2,2,138070.2595,8,SF
2014000633687,22359,01105,1,6,1,88423.497,14,SF
2014000633867,22360,00400,1,1,1,17768.315,47,MF
2014000633905,22361,01105,1,2,2,69400.948,32,MH
2014000634093,22362,00600,1,4,4,44316.268,24,SF
2014000634297,22363,00600,1,3,2,188135.1,6,SF
2014000634306,22364,01302,1,3,2,35034.9364,17,DUP
2014000634358,22365,00705,1,1,0,12751.379,14,MF
2014000634466,22366,01000,1,2,1,4912.4165,15,MH
2014000634629,22367,00901,1,3,3,120720.0225,23,SF
2014000635316,22368,00705,1,2,0,113821.7355,7,SF
2014000635476,22369,00703,1,2,0,102429.11,12,SF
2014000635499,22370,01305,1,2,2,52259.75,17,MF
2014000635619,22371,00902,1,1,1,42225.878,20,SF
2014000635623,22372,01322,1,4,1,26129.875,43,MF
2014000635704,22373,00902,1,2,0,23203.329,31,MH
2014000635791,22374,01303,1,2,1,43898.19,33,MF
2014000635860,22375,01301,1,3,2,51737.1525,12,SF
2014000635878,22376,00800,1,3,1,120197.425,10,SF
2014000635893,22377,01302,1,2,2,215310.17,12,SF
2014000636038,22378,01321,1,3,1,16723.12,121,MF
2014000636042,22379,01314,1,3,2,55395.335,33,MF
2014000636065,22380,00600,1,1,0,45570.502,20,SF
2014000636093,22381,00800,1,1,1,59576.115,24,SF
2014000636110,22382,00704,1,3,2,146745.378,21,SF
2014000636196,22383,01314,1,1,1,18813.51,26,SF
2014000636211,22384,00300,1,3,1,213428.819,12,SF
2014000636471,22385,01319,1,1,0,35850.1885,22,MF
2014000636505,22386,00200,1,1,0,36477.3055,20,SF
2014000636509,22387,01319,1,4,2,248756.41,8,SF
2014000636602,22388,00704,1,1,0,57590.2445,18,SF
2014000636735,22389,01316,1,1,1,36581.825,26,MF
2014000636738,22390,01320,1,4,3,241440.045,18,SF
2014000636744,22391,00705,1,2,1,22262.6535,14,SF
2014000636993,22392,00703,1,1,0,9093.1965,14,MF
2014000637035,22393,00300,1,3,2,23725.9265,17,MH
2014000637218,22394,00902,1,1,1,10451.95,51,MF
2014000637399,22395,01324,1,1,0,40762.605,23,SF
2014000637489,22396,00600,1,2,1,37627.02,3,SF
2014000637511,22397,01104,1,2,0,56022.452,14,SF
2014000637535,22398,00500,1,2,2,45783.72178,17,MH
2014000637556,22399,00704,1,4,2,48078.97,23,SF
2014000637612,22400,00902,1,7,2,63756.895,30,SF
2014000637761,22401,00200,1,4,2,47660.892,13,SF
2014000637811,22402,01320,1,2,2,31146.811,13,SF
2014000637966,22403,00200,1,2,2,119883.8665,11,SF
2014000637980,22404,00100,1,3,2,47033.775,60,SF
2014000637984,22405,01317,1,3,2,206321.493,13,SF
2014000638123,22406,01319,1,2,2,155734.055,13,SF
2014000638169,22407,01000,1,2,0,69923.5455,12,SF
2014000638337,22408,00200,1,2,0,71595.8575,21,SF
2014000638392,22409,00200,1,2,0,60621.31,33,SF
2014000638476,22410,00705,1,1,0,23725.9265,12,DUP
2014000638512,22411,01321,1,2,2,61143.9075,22,MF
2014000638686,22412,01319,1,1,1,53304.945,40,DUP
2014000638723,22413,01200,1,2,0,54350.14,19,SF
2014000638781,22414,01303,1,2,2,86751.185,15,SF
2014000639097,22415,01314,1,4,1,359547.08,5,SF
2014000639112,22416,01318,1,2,0,58948.998,15,MF
2014000639131,22417,01302,1,1,0,16378.20565,13,SF
2014000639141,22418,01321,1,2,2,190225.49,10,SF
2014000639361,22419,01303,1,3,2,90931.965,16,SF
2014000639379,22420,00704,1,3,1,51120.48745,16,SF
2014000639419,22421,01324,1,4,1,143191.715,23,SF
2014000639447,22422,00300,1,1,0,12563.2439,7,SF
2014000639500,22423,01314,1,3,1,77344.43,15,SF
2014000639663,22424,01303,1,2,1,104519.5,24,SF
2014000639848,22425,01314,1,4,2,96157.94,27,SF
2014000640004,22426,01324,1,4,2,134412.077,20,SF
2014000640040,22427,01302,1,2,0,97621.213,25,MF
2014000640083,22428,01321,1,4,1,335507.595,25,SF
2014000640166,22429,01318,1,3,2,106818.929,19,SF
2014000640340,22430,01320,1,2,2,229524.822,24,SF
2014000640356,22431,00300,1,2,2,123542.049,17,SF
2014000640464,22432,01000,1,1,1,104519.5,6,MH
2014000640521,22433,00902,1,1,1,36592.27695,27,MF
2014000640557,22434,01105,1,4,2,99293.525,56,SF
2014000640623,22435,00705,1,2,1,51214.555,12,SF
2014000640784,22436,01320,1,2,0,120615.503,4,SF
2014000640889,22437,00200,1,3,0,51235.4589,5,MH
2014000641145,22438,01321,1,2,0,59262.5565,11,SF
2014000641180,22439,01314,1,2,2,194406.27,15,SF
2014000641188,22440,00600,1,2,0,38254.137,14,SF
2014000641212,22441,01302,1,1,1,29265.46,35,MF
2014000641338,22442,01319,1,1,1,41807.8,27,SF
2014000641575,22443,01305,1,1,1,39194.8125,12,MF
2014000641657,22444,01303,1,1,0,11915.223,52,MF
2014000641716,22445,00500,1,2,0,40762.605,14,MF
2014000641861,22446,00703,1,3,1,16200.5225,22,MF
2014000642096,22447,01319,1,2,1,9406.755,14,MF
2014000642324,22448,01322,1,4,1,67937.675,8,SF
2014000642462,22449,01305,1,1,0,20381.3025,13,MF
2014000642539,22450,00500,1,3,2,261507.789,6,SF
2014000642573,22451,00901,1,2,0,129813.219,28,SF
2014000642672,22452,00300,1,3,2,111835.865,11,SF
2014000642699,22453,01305,1,2,1,177683.15,16,SF
2014000642754,22454,01324,1,1,1,61143.9075,15,SF
2014000642780,22455,00400,1,2,0,25293.719,5,MH
2014000642838,22456,00400,1,7,3,47828.1232,25,MH
2014000642844,22457,01323,1,3,2,117417.2063,19,SF
2014000642847,22458,00600,1,2,0,37417.981,31,SF
2014000642951,22459,00800,1,4,0,35118.552,34,SF
2014000642990,22460,00600,1,2,0,58321.881,20,SF
2014000643005,22461,00300,1,2,0,45675.0215,12,SF
2014000643028,22462,00600,1,1,1,88841.575,27,SF
2014000643235,22463,01314,1,3,1,99293.525,64,MF
2014000643313,22464,01321,1,3,1,62711.7,26,SF
2014000643461,22465,01104,1,2,0,151030.6775,8,SF
2014000643699,22466,01323,1,1,0,27070.5505,10,SF
2014000643753,22467,01305,1,2,0,65324.6875,17,SF
2014000643966,22468,01305,1,3,1,12228.7815,10,SF
2014000644044,22469,00600,1,2,0,119518.04825,19,SF
2014000644074,22470,00800,1,1,0,0,26,MH
2014000644111,22471,01316,1,6,4,111522.3065,12,DUP
2014000644175,22472,00800,1,7,4,144236.91,15,SF
2014000644232,22473,01320,1,2,0,67206.0385,19,MF
2014000644300,22474,00705,1,2,0,20903.9,7,SF
2014000644397,22475,01200,1,2,2,109745.475,26,SF
2014000644675,22476,01323,1,1,1,52259.75,23,MF
2014000644970,22477,00600,1,3,2,73581.728,14,SF
2014000645168,22478,00300,1,2,2,26338.914,3,SF
2014000645265,22479,00703,1,3,2,95112.745,25,SF
2014000645268,22480,00400,1,1,0,17663.7955,13,MH
2014000645307,22481,01318,1,1,1,59786.199195,13,SF
2014000645356,22482,01324,1,2,2,48601.5675,58,DUP
2014000645405,22483,00300,1,3,1,20903.9,7,MF
2014000645442,22484,01000,1,4,2,25575.92165,18,SF
2014000645626,22485,00600,1,2,2,79852.898,4,SF
2014000645644,22486,00300,1,4,2,178205.7475,16,SF
2014000645658,22487,01103,1,4,2,128558.985,18,SF
2014000645676,22488,00400,1,2,2,70028.065,18,SF
2014000645747,22489,00500,1,1,0,51590.8252,5,SF
2014000645865,22490,00400,1,1,1,26129.875,32,SF
2014000646032,22491,01302,1,1,1,41807.8,74,SF
2014000646204,22492,01200,1,2,0,22471.6925,12,SF
2014000646390,22493,00100,1,4,1,41818.25195,26,SF
2014000646419,22494,01104,1,2,1,568586.08,11,SF
2014000646707,22495,00800,1,2,1,41494.2415,22,SF
2014000646816,22496,01318,1,4,1,8361.56,15,MF
2014000647191,22497,00703,1,2,2,7943.482,10,MF
2014000647506,22498,01302,1,2,1,26025.3555,19,MF
2014000647555,22499,01314,1,1,1,32923.6425,44,MF
2014000647618,22500,00600,1,2,1,44797.0577,20,SF
2014000647702,22501,01000,1,2,0,54559.179,4,SF
2014000647846,22502,00300,1,2,1,33968.8375,17,SF
2014000648102,22503,00300,1,3,3,44838.8655,6,MH
2014000648251,22504,01103,1,4,2,560851.637,29,SF
2014000648269,22505,00703,1,2,1,4703.3775,56,MF
2014000648354,22506,01323,1,3,1,56440.53,18,SF
2014000648402,22507,01303,1,3,1,41807.8,25,SF
2014000648521,22508,00200,1,1,0,29683.538,7,SF
2014000648600,22509,00703,1,2,1,5016.936,12,MF
2014000648665,22510,01323,1,2,2,55395.335,37,SF
2014000648668,22511,01319,1,2,1,34804.9935,14,SF
2014000648706,22512,01200,1,2,2,124378.205,35,SF
2014000648786,22513,01301,1,3,2,61980.0635,54,MH
2014000648805,22514,01305,1,2,0,19336.1075,13,SF
2014000648898,22515,01324,1,4,2,116121.1645,12,SF
2014000649078,22516,01305,1,2,2,127513.79,11,SF
2014000649108,22517,00500,1,2,1,70655.182,27,SF
2014000649154,22518,01200,1,5,3,50691.9575,55,SF
2014000649174,22519,01301,1,1,0,35620.2456,14,MF
2014000649182,22520,01314,1,2,1,65324.6875,29,SF
2014000649223,22521,01320,1,2,1,75254.04,9,SF
2014000649342,22522,00500,1,2,1,22231.29765,18,SF
2014000649407,22523,01314,1,2,2,109745.475,24,SF
2014000649608,22524,01105,1,2,0,40449.0465,3,SF
2014000649735,22525,00703,1,4,1,64802.09,10,SF
2014000649914,22526,00704,1,1,0,1.045195,15,MF
2014000649928,22527,01305,1,1,1,48078.97,22,MF
2014000649946,22528,01303,1,2,2,124169.166,15,SF
2014000650109,22529,00703,1,2,1,37553.85635,9,DUP
2014000650305,22530,01322,1,2,2,75045.001,11,SF
2014000650417,22531,01301,1,1,0,31669.4085,13,SF
2014000650426,22532,00703,1,5,5,65742.7655,24,SF
2014000650566,22533,00300,1,1,0,4180.78,13,SF
2014000650614,22534,01314,1,2,2,130649.375,9,SF
2014000650862,22535,00704,1,5,1,128558.985,14,SF
2014000650975,22536,00705,1,2,2,99607.0835,7,SF
2014000651111,22537,00600,1,2,1,60098.7125,5,SF
2014000651185,22538,01318,1,1,1,78389.625,16,SF
2014000651222,22539,01319,1,4,2,126677.634,14,SF
2014000651303,22540,01104,1,2,2,125423.4,20,SF
2014000651323,22541,01321,1,1,1,52259.75,24,SF
2014000651331,22542,00400,1,2,0,45706.37735,17,MH
2014000651349,22543,01301,1,4,1,108700.28,14,SF
2014000651446,22544,01318,1,5,1,42748.4755,3,MH
2014000651467,22545,00705,1,1,0,47033.775,15,SF
2014000651513,22546,01323,1,2,1,75254.04,44,SF
2014000651564,22547,01105,1,2,2,150508.08,8,SF
2014000651677,22548,01103,1,1,0,2090.39,18,MH
2014000651733,22549,01000,1,2,1,51946.1915,13,SF
2014000651827,22550,00100,1,4,1,77553.469,23,SF
2014000652209,22551,01316,1,2,2,94067.55,13,SF
2014000652280,22552,01324,1,2,2,121765.2175,24,SF
2014000652538,22553,01321,1,2,2,142042.0005,15,SF
2014000652624,22554,00600,1,1,0,13587.535,16,MF
2014000652625,22555,01301,1,4,1,86751.185,4,SF
2014000652808,22556,00100,1,1,0,32087.4865,12,MF
2014000652822,22557,01302,1,4,1,21531.017,14,MH
2014000652827,22558,00703,1,1,0,28220.265,13,SF
2014000653301,22559,01301,1,2,1,135875.35,7,SF
2014000653404,22560,01317,1,2,1,81943.288,8,SF
2014000653430,22561,01314,1,1,0,65638.246,20,MF
2014000653435,22562,01301,1,3,1,142251.0395,25,SF
2014000653496,22563,01200,1,2,0,83615.6,13,SF
2014000653609,22564,01303,1,6,1,18813.51,21,SF
2014000653681,22565,00902,1,3,1,75672.118,27,MH
2014000653747,22566,00800,1,1,0,39717.41,18,SF
2014000653777,22567,00200,1,2,2,146327.3,14,SF
2014000653793,22568,00600,1,2,2,51423.594,10,SF
2014000653826,22569,00703,1,2,1,18708.9905,12,MF
2014000653841,22570,01303,1,2,2,126782.1535,22,SF
2014000653960,22571,00901,1,2,0,110006.77375,11,SF
2014000654023,22572,00901,1,3,0,87242.42665,13,DUP
2014000654259,22573,00600,1,1,1,30728.733,4,SF
2014000654313,22574,01321,1,2,2,82570.405,8,SF
2014000654352,22575,01324,1,1,1,41807.8,15,MF
2014000654379,22576,01103,1,4,2,63025.2585,20,SF
2014000654411,22577,00800,1,4,1,17559.276,16,SF
2014000654473,22578,01319,1,2,1,66892.48,25,MF
2014000654562,22579,00100,1,1,0,25084.68,13,MH
2014000654682,22580,00600,1,3,2,65094.7446,3,SF
2014000654900,22581,01324,1,2,1,52259.75,12,SF
2014000654983,22582,01302,1,1,0,15259.847,13,MF
2014000655183,22583,01320,1,1,1,153695.92475,15,MF
2014000655832,22584,01317,1,2,2,128036.3875,13,SF
2014000655849,22585,01104,1,1,1,47033.775,29,SF
2014000656059,22586,01200,1,2,2,135457.272,12,SF
2014000656183,22587,00500,1,2,1,55395.335,9,SF
2014000656256,22588,01316,1,1,1,44943.385,29,MF
2014000656312,22589,00705,1,2,2,71073.26,17,SF
2014000656491,22590,01000,1,4,2,31355.85,41,MF
2014000656520,22591,01000,1,4,2,62711.7,4,SF
2014000656594,22592,00600,1,2,0,55165.3921,8,SF
2014000656762,22593,00200,1,2,2,107655.085,4,MH
2014000656795,22594,01105,1,2,1,83615.6,22,SF
2014000656831,22595,01105,1,3,1,39508.371,15,MF
2014000656874,22596,01000,1,4,2,31564.889,15,MH
2014000656938,22597,01324,1,1,0,12542.34,21,MF
2014000656983,22598,01301,1,2,2,99293.525,13,SF
2014000657038,22599,01305,1,1,1,36581.825,14,MF
2014000657089,22600,00100,1,2,1,278021.87,54,SF
2014000657280,22601,01318,1,4,3,156988.289,12,SF
2014000657358,22602,00500,1,3,1,33446.24,26,SF
2014000657436,22603,00800,1,3,1,174004.0636,12,SF
2014000657609,22604,01301,1,1,0,16096.003,11,SF
2014000657632,22605,00705,1,5,1,81525.21,10,SF
2014000657694,22606,01321,1,1,0,29056.421,40,MF
2014000657854,22607,01302,1,2,2,170763.9591,4,SF
2014000657941,22608,01322,1,5,2,23537.7914,26,SF
2014000657992,22609,01105,1,7,3,65063.38875,30,SF
2014000658078,22610,00703,1,2,0,42852.995,63,MF
2014000658146,22611,01000,1,2,1,31063.1954,9,SF
2014000658172,22612,01316,1,2,0,171098.4215,22,SF
2014000658280,22613,01320,1,3,3,273531.71228,26,SF
